time,load_shortfall_3h
2018-03-25 00:00:00,5621.45588148896
2018-03-25 03:00:00,1560.9739779602783
2018-03-25 06:00:00,416.066457830432
2018-03-25 09:00:00,2679.9214984202235
2018-03-25 12:00:00,5908.580769688189
2018-03-25 15:00:00,5809.938821698151
2018-03-25 18:00:00,6036.281617463082
2018-03-25 21:00:00,8417.073419057562
2018-03-26 00:00:00,9258.625898444268
2018-03-26 03:00:00,4234.764131032624
2018-03-26 06:00:00,3410.381973881586
2018-03-26 09:00:00,8398.348552885336
2018-03-26 12:00:00,8537.32229853526
2018-03-26 15:00:00,6779.381289738123
2018-03-26 18:00:00,6462.552152075073
2018-03-26 21:00:00,11648.013692597235
2018-03-27 00:00:00,11901.607794357455
2018-03-27 03:00:00,8528.987030965516
2018-03-27 06:00:00,3365.075614177017
2018-03-27 09:00:00,9484.562841098377
2018-03-27 12:00:00,12171.68191892789
2018-03-27 15:00:00,9606.411046813868
2018-03-27 18:00:00,7165.191860791111
2018-03-27 21:00:00,11531.077801409123
2018-03-28 00:00:00,12544.68614590578
2018-03-28 03:00:00,8526.394482860713
2018-03-28 06:00:00,6132.050857494505
2018-03-28 09:00:00,12430.551461659701
2018-03-28 12:00:00,12293.437019685693
2018-03-28 15:00:00,8926.36301321786
2018-03-28 18:00:00,5858.630094754609
2018-03-28 21:00:00,7660.631886436831
2018-03-29 00:00:00,11343.34191395138
2018-03-29 03:00:00,6371.502990848369
2018-03-29 06:00:00,4433.463205168336
2018-03-29 09:00:00,8350.134289930236
2018-03-29 12:00:00,11369.075015178112
2018-03-29 15:00:00,8435.334510451938
2018-03-29 18:00:00,6070.508763041286
2018-03-29 21:00:00,10797.964548644506
2018-03-30 00:00:00,9320.383054402295
2018-03-30 03:00:00,3254.1071722538327
2018-03-30 06:00:00,1659.4298891200676
2018-03-30 09:00:00,7258.351501658463
2018-03-30 12:00:00,5623.674117447473
2018-03-30 15:00:00,4886.628323992352
2018-03-30 18:00:00,4482.269511726525
2018-03-30 21:00:00,5823.6807077103485
2018-03-31 00:00:00,6101.344413928708
2018-03-31 03:00:00,2549.800638809429
2018-03-31 06:00:00,822.9257327436032
2018-03-31 09:00:00,2525.9193735690037
2018-03-31 12:00:00,4259.615229033959
2018-03-31 15:00:00,3208.4698197858024
2018-03-31 18:00:00,3195.2044171139223
2018-03-31 21:00:00,5738.11601324364
2018-04-01 00:00:00,8234.745115932052
2018-04-01 03:00:00,8652.93986095446
2018-04-01 06:00:00,6810.618223703724
2018-04-01 09:00:00,11002.115205488957
2018-04-01 12:00:00,12436.62991328311
2018-04-01 15:00:00,11795.089591814982
2018-04-01 18:00:00,10902.031671042354
2018-04-01 21:00:00,12982.251285674605
2018-04-02 00:00:00,12716.811014626377
2018-04-02 03:00:00,6508.396611902639
2018-04-02 06:00:00,5597.438192479485
2018-04-02 09:00:00,8294.187525701973
2018-04-02 12:00:00,11112.704190451781
2018-04-02 15:00:00,9632.247690000428
2018-04-02 18:00:00,8890.301602000185
2018-04-02 21:00:00,11735.419167827327
2018-04-03 00:00:00,11101.576225551269
2018-04-03 03:00:00,6465.006042421899
2018-04-03 06:00:00,3218.6677873538624
2018-04-03 09:00:00,6462.428919718639
2018-04-03 12:00:00,8399.014468746238
2018-04-03 15:00:00,7283.497550159559
2018-04-03 18:00:00,5648.759049853008
2018-04-03 21:00:00,9585.286223403313
2018-04-04 00:00:00,9443.132385941186
2018-04-04 03:00:00,6353.148064893108
2018-04-04 06:00:00,5331.610889708749
2018-04-04 09:00:00,8271.384529584655
2018-04-04 12:00:00,8367.195419242358
2018-04-04 15:00:00,8470.768934544842
2018-04-04 18:00:00,7484.615897252385
2018-04-04 21:00:00,7556.788460789988
2018-04-05 00:00:00,11551.338462359608
2018-04-05 03:00:00,6656.668225240649
2018-04-05 06:00:00,5354.85302224411
2018-04-05 09:00:00,10010.996449553113
2018-04-05 12:00:00,10363.779866406685
2018-04-05 15:00:00,10886.53284613007
2018-04-05 18:00:00,9249.225287442117
2018-04-05 21:00:00,10627.798760705991
2018-04-06 00:00:00,12541.301434186827
2018-04-06 03:00:00,10409.46272730981
2018-04-06 06:00:00,9911.66688689462
2018-04-06 09:00:00,13159.072629911687
2018-04-06 12:00:00,13286.76594576667
2018-04-06 15:00:00,12319.586093523465
2018-04-06 18:00:00,11742.978744254444
2018-04-06 21:00:00,14174.074747999646
2018-04-07 00:00:00,11488.469922154381
2018-04-07 03:00:00,7477.54639055507
2018-04-07 06:00:00,6222.4202580586
2018-04-07 09:00:00,12821.91508040841
2018-04-07 12:00:00,14518.546353552149
2018-04-07 15:00:00,13548.204925513184
2018-04-07 18:00:00,13414.84019962101
2018-04-07 21:00:00,13795.287346599083
2018-04-08 00:00:00,13941.318157046722
2018-04-08 03:00:00,11017.363087081381
2018-04-08 06:00:00,10018.080692478035
2018-04-08 09:00:00,11480.60209085324
2018-04-08 12:00:00,13874.759728244862
2018-04-08 15:00:00,12754.746073642646
2018-04-08 18:00:00,11421.096782075947
2018-04-08 21:00:00,14283.15070194596
2018-04-09 00:00:00,12706.142878417531
2018-04-09 03:00:00,10648.1700674753
2018-04-09 06:00:00,9040.185783004725
2018-04-09 09:00:00,12891.222573095538
2018-04-09 12:00:00,14192.276495172984
2018-04-09 15:00:00,13234.187460940027
2018-04-09 18:00:00,11708.622090332176
2018-04-09 21:00:00,13489.618456661512
2018-04-10 00:00:00,13707.90567035742
2018-04-10 03:00:00,10945.035129955106
2018-04-10 06:00:00,9899.480598523349
2018-04-10 09:00:00,12754.760382076105
2018-04-10 12:00:00,14458.625080370794
2018-04-10 15:00:00,10667.64250325886
2018-04-10 18:00:00,9560.87885055865
2018-04-10 21:00:00,12238.424022796367
2018-04-11 00:00:00,11144.535412490735
2018-04-11 03:00:00,7121.49312625993
2018-04-11 06:00:00,6981.143794797198
2018-04-11 09:00:00,9893.69941760478
2018-04-11 12:00:00,10414.606403940024
2018-04-11 15:00:00,10283.824250866817
2018-04-11 18:00:00,7990.9156822604755
2018-04-11 21:00:00,11970.020843152251
2018-04-12 00:00:00,11283.363355421781
2018-04-12 03:00:00,8071.312178634399
2018-04-12 06:00:00,8333.7330864642
2018-04-12 09:00:00,9951.153420439236
2018-04-12 12:00:00,15481.754048662237
2018-04-12 15:00:00,14385.26932922128
2018-04-12 18:00:00,13591.331087297798
2018-04-12 21:00:00,16782.696799813315
2018-04-13 00:00:00,13419.17109320711
2018-04-13 03:00:00,5162.460250315614
2018-04-13 06:00:00,5381.94628619242
2018-04-13 09:00:00,9464.410670274836
2018-04-13 12:00:00,10826.775242803733
2018-04-13 15:00:00,11051.260410707668
2018-04-13 18:00:00,10145.088231290916
2018-04-13 21:00:00,11219.542106318302
2018-04-14 00:00:00,12306.216727037445
2018-04-14 03:00:00,8668.50719686815
2018-04-14 06:00:00,6981.025589650115
2018-04-14 09:00:00,8252.892755991954
2018-04-14 12:00:00,11139.657411993572
2018-04-14 15:00:00,10575.435514279576
2018-04-14 18:00:00,9270.595286752488
2018-04-14 21:00:00,11148.978618471812
2018-04-15 00:00:00,10869.111223439257
2018-04-15 03:00:00,7372.101212310808
2018-04-15 06:00:00,5424.378941660702
2018-04-15 09:00:00,4978.346621242726
2018-04-15 12:00:00,7208.2292803716555
2018-04-15 15:00:00,5130.61537458689
2018-04-15 18:00:00,2654.474862478483
2018-04-15 21:00:00,5336.216214713167
2018-04-16 00:00:00,7766.8094557901195
2018-04-16 03:00:00,5445.333952140562
2018-04-16 06:00:00,3594.526731004179
2018-04-16 09:00:00,8852.587476469553
2018-04-16 12:00:00,9741.909558571158
2018-04-16 15:00:00,8605.04614648562
2018-04-16 18:00:00,9179.9688286694
2018-04-16 21:00:00,11026.77254938989
2018-04-17 00:00:00,13659.178265946503
2018-04-17 03:00:00,8156.582741297055
2018-04-17 06:00:00,8424.601329827161
2018-04-17 09:00:00,12665.10077870573
2018-04-17 12:00:00,13105.519083319177
2018-04-17 15:00:00,13170.686775882015
2018-04-17 18:00:00,11914.157349968595
2018-04-17 21:00:00,12387.533157797765
2018-04-18 00:00:00,13327.343102951603
2018-04-18 03:00:00,9024.179693861877
2018-04-18 06:00:00,8454.594472117307
2018-04-18 09:00:00,11958.738759230524
2018-04-18 12:00:00,13627.933571175672
2018-04-18 15:00:00,12123.381266679678
2018-04-18 18:00:00,10062.274503339375
2018-04-18 21:00:00,12668.071898654229
2018-04-19 00:00:00,12325.035696823148
2018-04-19 03:00:00,9057.57696443565
2018-04-19 06:00:00,8246.98912993372
2018-04-19 09:00:00,12194.765522457801
2018-04-19 12:00:00,11547.407028986561
2018-04-19 15:00:00,9511.58491614731
2018-04-19 18:00:00,9796.76047606854
2018-04-19 21:00:00,10823.89808874562
2018-04-20 00:00:00,11867.236545399765
2018-04-20 03:00:00,9427.971938590135
2018-04-20 06:00:00,8101.274452878086
2018-04-20 09:00:00,11485.230310688068
2018-04-20 12:00:00,11254.833450382299
2018-04-20 15:00:00,10926.743469549498
2018-04-20 18:00:00,9698.396601696064
2018-04-20 21:00:00,10524.4412853475
2018-04-21 00:00:00,12450.614056993023
2018-04-21 03:00:00,8911.757243385786
2018-04-21 06:00:00,7487.094879049551
2018-04-21 09:00:00,9633.18831480553
2018-04-21 12:00:00,12892.379191106234
2018-04-21 15:00:00,11330.387773078082
2018-04-21 18:00:00,10216.997088319262
2018-04-21 21:00:00,10737.285259568709
2018-04-22 00:00:00,10690.843146657588
2018-04-22 03:00:00,6965.4348340667675
2018-04-22 06:00:00,4804.1705924908165
2018-04-22 09:00:00,7821.534202227223
2018-04-22 12:00:00,8464.149187444355
2018-04-22 15:00:00,6959.315918221643
2018-04-22 18:00:00,5792.165471672017
2018-04-22 21:00:00,8281.97875700003
2018-04-23 00:00:00,10694.148395557297
2018-04-23 03:00:00,7015.838861218822
2018-04-23 06:00:00,7867.753467962368
2018-04-23 09:00:00,11238.305885917996
2018-04-23 12:00:00,12308.55317655002
2018-04-23 15:00:00,12607.2701165845
2018-04-23 18:00:00,10883.932799153661
2018-04-23 21:00:00,12343.023900725402
2018-04-24 00:00:00,12779.910723012843
2018-04-24 03:00:00,8235.107961206753
2018-04-24 06:00:00,6913.382033674827
2018-04-24 09:00:00,11637.512202335247
2018-04-24 12:00:00,13837.256329488433
2018-04-24 15:00:00,12458.74071836517
2018-04-24 18:00:00,12050.602874736764
2018-04-24 21:00:00,9356.162496809218
2018-04-25 00:00:00,13341.676939068571
2018-04-25 03:00:00,9489.653861370502
2018-04-25 06:00:00,7299.747392324132
2018-04-25 09:00:00,12278.967727244779
2018-04-25 12:00:00,13148.02832202173
2018-04-25 15:00:00,11604.715005956708
2018-04-25 18:00:00,8453.10452798155
2018-04-25 21:00:00,10768.49723029324
2018-04-26 00:00:00,12537.770014947011
2018-04-26 03:00:00,8109.840715013231
2018-04-26 06:00:00,6705.044907974042
2018-04-26 09:00:00,11167.45503996705
2018-04-26 12:00:00,12539.846263344762
2018-04-26 15:00:00,11189.992919805887
2018-04-26 18:00:00,9299.456406742796
2018-04-26 21:00:00,11455.960725984676
2018-04-27 00:00:00,12350.895593350988
2018-04-27 03:00:00,9802.31609201365
2018-04-27 06:00:00,8389.369537643557
2018-04-27 09:00:00,11517.676235006284
2018-04-27 12:00:00,12173.239115042481
2018-04-27 15:00:00,11428.495533302406
2018-04-27 18:00:00,8364.493007660523
2018-04-27 21:00:00,10354.133235011643
2018-04-28 00:00:00,10016.560882747686
2018-04-28 03:00:00,8056.713290771253
2018-04-28 06:00:00,7539.580114692656
2018-04-28 09:00:00,9885.691135875919
2018-04-28 12:00:00,10480.644134431557
2018-04-28 15:00:00,9867.227450102517
2018-04-28 18:00:00,7682.722451399867
2018-04-28 21:00:00,10497.232750641528
2018-04-29 00:00:00,10105.952853231494
2018-04-29 03:00:00,5090.933875802809
2018-04-29 06:00:00,1144.282015839008
2018-04-29 09:00:00,2162.887509992463
2018-04-29 12:00:00,4323.822197697046
2018-04-29 15:00:00,1894.879389200107
2018-04-29 18:00:00,2484.17341256089
2018-04-29 21:00:00,4302.633939043013
2018-04-30 00:00:00,9186.918085725041
2018-04-30 03:00:00,5722.238294165452
2018-04-30 06:00:00,4285.988370790567
2018-04-30 09:00:00,8382.74537068117
2018-04-30 12:00:00,10046.183022506208
2018-04-30 15:00:00,9911.681444227015
2018-04-30 18:00:00,9979.733826470901
2018-04-30 21:00:00,9998.396943115744
2018-05-01 00:00:00,8455.271113388799
2018-05-01 03:00:00,5917.204657470723
2018-05-01 06:00:00,3450.5216354630084
2018-05-01 09:00:00,7640.546641609347
2018-05-01 12:00:00,12762.925573536717
2018-05-01 15:00:00,12636.604121993296
2018-05-01 18:00:00,11981.118061244946
2018-05-01 21:00:00,13050.746611244074
2018-05-02 00:00:00,12010.210809231385
2018-05-02 03:00:00,6121.211561306122
2018-05-02 06:00:00,3103.4777896045607
2018-05-02 09:00:00,6261.75447422098
2018-05-02 12:00:00,9741.105737492258
2018-05-02 15:00:00,8890.020199107594
2018-05-02 18:00:00,8181.849849512273
2018-05-02 21:00:00,8998.076317810766
2018-05-03 00:00:00,5356.724748456724
2018-05-03 03:00:00,4108.323399050013
2018-05-03 06:00:00,1458.1928037188256
2018-05-03 09:00:00,4326.607127205272
2018-05-03 12:00:00,4581.730596476676
2018-05-03 15:00:00,4046.2961140886605
2018-05-03 18:00:00,6707.5992746317115
2018-05-03 21:00:00,8596.074449557987
2018-05-04 00:00:00,7744.781099889302
2018-05-04 03:00:00,4423.734853595535
2018-05-04 06:00:00,2621.624739239597
2018-05-04 09:00:00,7241.769363195633
2018-05-04 12:00:00,7488.010622349668
2018-05-04 15:00:00,7720.589325328952
2018-05-04 18:00:00,6165.588425208443
2018-05-04 21:00:00,8218.96568207853
2018-05-05 00:00:00,9429.820910697652
2018-05-05 03:00:00,6493.8677608451735
2018-05-05 06:00:00,4371.004702446529
2018-05-05 09:00:00,8557.632430463394
2018-05-05 12:00:00,11687.379243839543
2018-05-05 15:00:00,10931.694256573344
2018-05-05 18:00:00,9365.627869465523
2018-05-05 21:00:00,8950.310571475731
2018-05-06 00:00:00,11681.36622542509
2018-05-06 03:00:00,10722.799651410123
2018-05-06 06:00:00,8918.818861113932
2018-05-06 09:00:00,12961.59043234205
2018-05-06 12:00:00,15188.69825467076
2018-05-06 15:00:00,14412.326979333531
2018-05-06 18:00:00,13176.08356038157
2018-05-06 21:00:00,14763.659296731747
2018-05-07 00:00:00,13404.757207742345
2018-05-07 03:00:00,12271.585213882166
2018-05-07 06:00:00,10959.95487980381
2018-05-07 09:00:00,14363.827236349427
2018-05-07 12:00:00,15723.385608605464
2018-05-07 15:00:00,14362.517461650817
2018-05-07 18:00:00,13325.68992010831
2018-05-07 21:00:00,9123.83897079886
2018-05-08 00:00:00,14822.719234854527
2018-05-08 03:00:00,12113.201889011749
2018-05-08 06:00:00,10132.92730014607
2018-05-08 09:00:00,14307.008011371632
2018-05-08 12:00:00,16687.73486516084
2018-05-08 15:00:00,15808.94012547173
2018-05-08 18:00:00,14322.775395768516
2018-05-08 21:00:00,15715.447974228024
2018-05-09 00:00:00,15609.23226066381
2018-05-09 03:00:00,11796.97128310062
2018-05-09 06:00:00,11386.278987465006
2018-05-09 09:00:00,15094.155595629958
2018-05-09 12:00:00,16309.764381267067
2018-05-09 15:00:00,16393.719402183793
2018-05-09 18:00:00,15886.387207035345
2018-05-09 21:00:00,16329.1201108799
2018-05-10 00:00:00,15026.596876878788
2018-05-10 03:00:00,12859.7849108007
2018-05-10 06:00:00,11395.159729894762
2018-05-10 09:00:00,14414.472871776377
2018-05-10 12:00:00,16385.891347410106
2018-05-10 15:00:00,15890.873264986827
2018-05-10 18:00:00,14939.164449789529
2018-05-10 21:00:00,16859.08748527122
2018-05-11 00:00:00,16084.653541361127
2018-05-11 03:00:00,12227.567060043903
2018-05-11 06:00:00,11483.611318493544
2018-05-11 09:00:00,14921.77182129819
2018-05-11 12:00:00,15810.394965206684
2018-05-11 15:00:00,15606.59619183979
2018-05-11 18:00:00,14943.45435708582
2018-05-11 21:00:00,16386.479390214394
2018-05-12 00:00:00,14619.201306877483
2018-05-12 03:00:00,11936.87483628902
2018-05-12 06:00:00,10099.021714957493
2018-05-12 09:00:00,13593.419836650895
2018-05-12 12:00:00,15696.439413591126
2018-05-12 15:00:00,14639.014284543176
2018-05-12 18:00:00,13744.604165261071
2018-05-12 21:00:00,15259.041231100304
2018-05-13 00:00:00,12801.435728251035
2018-05-13 03:00:00,6242.99390922496
2018-05-13 06:00:00,4057.249000403993
2018-05-13 09:00:00,5152.2449548585155
2018-05-13 12:00:00,6570.955284502907
2018-05-13 15:00:00,5314.380791563718
2018-05-13 18:00:00,3805.529916333353
2018-05-13 21:00:00,8065.77806962976
2018-05-14 00:00:00,10118.374378895203
2018-05-14 03:00:00,8199.566770214655
2018-05-14 06:00:00,6256.89642902442
2018-05-14 09:00:00,11187.94399010213
2018-05-14 12:00:00,12589.805839506596
2018-05-14 15:00:00,10605.92826373128
2018-05-14 18:00:00,9305.274349436933
2018-05-14 21:00:00,10870.536899317633
2018-05-15 00:00:00,10369.22504221381
2018-05-15 03:00:00,8445.510847529444
2018-05-15 06:00:00,6506.2236164616415
2018-05-15 09:00:00,10460.402237577235
2018-05-15 12:00:00,11563.73611200569
2018-05-15 15:00:00,11108.184445510236
2018-05-15 18:00:00,10057.061578858638
2018-05-15 21:00:00,11547.352067615398
2018-05-16 00:00:00,12243.296180674683
2018-05-16 03:00:00,8951.180541044701
2018-05-16 06:00:00,8437.414711144806
2018-05-16 09:00:00,11772.670219872412
2018-05-16 12:00:00,12978.95555976107
2018-05-16 15:00:00,12452.552981595234
2018-05-16 18:00:00,11899.630456104567
2018-05-16 21:00:00,13265.03099017831
2018-05-17 00:00:00,13881.303988363714
2018-05-17 03:00:00,10579.785528852946
2018-05-17 06:00:00,9127.255820615617
2018-05-17 09:00:00,13176.264504643144
2018-05-17 12:00:00,14668.391090166026
2018-05-17 15:00:00,13176.176861575477
2018-05-17 18:00:00,11466.499004192761
2018-05-17 21:00:00,12816.990578436396
2018-05-18 00:00:00,13387.522217267458
2018-05-18 03:00:00,10636.432177482078
2018-05-18 06:00:00,9287.936401766763
2018-05-18 09:00:00,13392.788626236726
2018-05-18 12:00:00,13428.980605378625
2018-05-18 15:00:00,12132.086854005644
2018-05-18 18:00:00,12485.444163410835
2018-05-18 21:00:00,14485.138342450835
2018-05-19 00:00:00,13064.18922061721
2018-05-19 03:00:00,10086.345635673362
2018-05-19 06:00:00,9267.337684749691
2018-05-19 09:00:00,11082.659291607113
2018-05-19 12:00:00,12458.921818033594
2018-05-19 15:00:00,11108.411382943586
2018-05-19 18:00:00,10605.960391606643
2018-05-19 21:00:00,11295.36085071708
2018-05-20 00:00:00,9406.954977772533
2018-05-20 03:00:00,8127.225354249784
2018-05-20 06:00:00,6710.860319766908
2018-05-20 09:00:00,7880.177688593991
2018-05-20 12:00:00,9250.071936961871
2018-05-20 15:00:00,7835.36804975317
2018-05-20 18:00:00,6473.29715476406
2018-05-20 21:00:00,8558.420776021369
2018-05-21 00:00:00,11418.749912202311
2018-05-21 03:00:00,10317.486659965127
2018-05-21 06:00:00,9477.36983154883
2018-05-21 09:00:00,13298.423104956291
2018-05-21 12:00:00,14807.163487157044
2018-05-21 15:00:00,13378.430681365786
2018-05-21 18:00:00,12089.662057342643
2018-05-21 21:00:00,13991.535271506931
2018-05-22 00:00:00,13529.245254167352
2018-05-22 03:00:00,10741.95119746769
2018-05-22 06:00:00,10177.177406106935
2018-05-22 09:00:00,14552.73305373296
2018-05-22 12:00:00,14899.73441134885
2018-05-22 15:00:00,13808.582496444697
2018-05-22 18:00:00,13202.623004059082
2018-05-22 21:00:00,14824.329939353916
2018-05-23 00:00:00,14347.08358767791
2018-05-23 03:00:00,11118.848767423558
2018-05-23 06:00:00,10121.424724080525
2018-05-23 09:00:00,13971.37140681636
2018-05-23 12:00:00,15246.522846157728
2018-05-23 15:00:00,14451.140578112223
2018-05-23 18:00:00,12256.063233009967
2018-05-23 21:00:00,14389.169458376293
2018-05-24 00:00:00,13929.99720585271
2018-05-24 03:00:00,11452.924575606716
2018-05-24 06:00:00,10057.017031357296
2018-05-24 09:00:00,13805.3512260697
2018-05-24 12:00:00,15929.836674187161
2018-05-24 15:00:00,14180.819564956984
2018-05-24 18:00:00,12539.633803489
2018-05-24 21:00:00,12730.258248405104
2018-05-25 00:00:00,13967.895656299346
2018-05-25 03:00:00,11357.973436112828
2018-05-25 06:00:00,8139.554502891541
2018-05-25 09:00:00,11171.288929944272
2018-05-25 12:00:00,16624.251919153223
2018-05-25 15:00:00,16189.883639704332
2018-05-25 18:00:00,14847.223770778812
2018-05-25 21:00:00,14698.506970839027
2018-05-26 00:00:00,13791.39353660445
2018-05-26 03:00:00,10593.632722174785
2018-05-26 06:00:00,9824.395773790233
2018-05-26 09:00:00,9950.579084529969
2018-05-26 12:00:00,12205.51016166257
2018-05-26 15:00:00,10894.703029503326
2018-05-26 18:00:00,11318.634040241157
2018-05-26 21:00:00,12477.458886174938
2018-05-27 00:00:00,11708.500853095966
2018-05-27 03:00:00,7473.2067851237525
2018-05-27 06:00:00,7484.474758396486
2018-05-27 09:00:00,7877.77092554364
2018-05-27 12:00:00,8662.557566399575
2018-05-27 15:00:00,7316.264115503329
2018-05-27 18:00:00,7427.6877845446525
2018-05-27 21:00:00,8822.49179600397
2018-05-28 00:00:00,11924.28938723796
2018-05-28 03:00:00,9833.758916866016
2018-05-28 06:00:00,9256.433178954789
2018-05-28 09:00:00,9910.996680504732
2018-05-28 12:00:00,11803.023732261938
2018-05-28 15:00:00,12227.041862229138
2018-05-28 18:00:00,14404.51307853663
2018-05-28 21:00:00,15126.31511267822
2018-05-29 00:00:00,14803.130711611906
2018-05-29 03:00:00,11364.84377432668
2018-05-29 06:00:00,9843.53151770304
2018-05-29 09:00:00,13811.481351628483
2018-05-29 12:00:00,16629.252646617224
2018-05-29 15:00:00,16123.069818190963
2018-05-29 18:00:00,15450.282554347246
2018-05-29 21:00:00,14998.880079921037
2018-05-30 00:00:00,14349.029960924787
2018-05-30 03:00:00,10625.284951304879
2018-05-30 06:00:00,11072.229227099202
2018-05-30 09:00:00,14249.78471424118
2018-05-30 12:00:00,15442.587306932985
2018-05-30 15:00:00,12484.3470934199
2018-05-30 18:00:00,12920.612064716599
2018-05-30 21:00:00,14059.72054588901
2018-05-31 00:00:00,14419.531307544892
2018-05-31 03:00:00,11694.787580901044
2018-05-31 06:00:00,10277.424071962454
2018-05-31 09:00:00,14434.46413552607
2018-05-31 12:00:00,15785.983725138976
2018-05-31 15:00:00,14985.546825270892
2018-05-31 18:00:00,14279.106327919919
2018-05-31 21:00:00,13997.606265429396
2018-06-01 00:00:00,12494.69884979027
2018-06-01 03:00:00,6122.135096065787
2018-06-01 06:00:00,4579.810008464299
2018-06-01 09:00:00,10569.417830755256
2018-06-01 12:00:00,11563.060565610076
2018-06-01 15:00:00,11564.154782960424
2018-06-01 18:00:00,10770.915575834862
2018-06-01 21:00:00,12494.599203774917
2018-06-02 00:00:00,10885.174363263053
2018-06-02 03:00:00,5415.937611243531
2018-06-02 06:00:00,3558.967819481468
2018-06-02 09:00:00,7904.083596085597
2018-06-02 12:00:00,9106.613056821769
2018-06-02 15:00:00,10304.863297269745
2018-06-02 18:00:00,9870.595078937853
2018-06-02 21:00:00,11705.277749663866
2018-06-03 00:00:00,8626.935538436264
2018-06-03 03:00:00,5762.689653267649
2018-06-03 06:00:00,4832.567258988952
2018-06-03 09:00:00,7006.599336342146
2018-06-03 12:00:00,9457.192561764014
2018-06-03 15:00:00,9013.266338220059
2018-06-03 18:00:00,6716.973377477974
2018-06-03 21:00:00,9617.065816430133
2018-06-04 00:00:00,9279.33887051163
2018-06-04 03:00:00,5241.939831239903
2018-06-04 06:00:00,3159.7164639072234
2018-06-04 09:00:00,6380.369216256694
2018-06-04 12:00:00,9134.395652788085
2018-06-04 15:00:00,8436.901880623176
2018-06-04 18:00:00,6224.317425713027
2018-06-04 21:00:00,7155.61818041245
2018-06-05 00:00:00,8070.448067916834
2018-06-05 03:00:00,6641.835941199378
2018-06-05 06:00:00,5856.062945916497
2018-06-05 09:00:00,8044.666560211333
2018-06-05 12:00:00,9466.586473402493
2018-06-05 15:00:00,9521.758988399415
2018-06-05 18:00:00,8177.595993611
2018-06-05 21:00:00,9802.120225729568
2018-06-06 00:00:00,12407.165515745515
2018-06-06 03:00:00,11552.24811025181
2018-06-06 06:00:00,9148.172006376906
2018-06-06 09:00:00,13160.274268824931
2018-06-06 12:00:00,15320.452307428935
2018-06-06 15:00:00,14331.674899665137
2018-06-06 18:00:00,12835.546814991005
2018-06-06 21:00:00,14693.761757140324
2018-06-07 00:00:00,13889.959140804973
2018-06-07 03:00:00,10995.518852738953
2018-06-07 06:00:00,10254.13262106764
2018-06-07 09:00:00,14191.499704652731
2018-06-07 12:00:00,15440.436766971843
2018-06-07 15:00:00,13989.581274040787
2018-06-07 18:00:00,12867.770484547149
2018-06-07 21:00:00,14449.8173522206
2018-06-08 00:00:00,13540.110182919365
2018-06-08 03:00:00,10779.274596222771
2018-06-08 06:00:00,9831.03164532981
2018-06-08 09:00:00,14157.728177029576
2018-06-08 12:00:00,13834.475892270266
2018-06-08 15:00:00,13098.129312909125
2018-06-08 18:00:00,12634.021435193948
2018-06-08 21:00:00,14229.60270835061
2018-06-09 00:00:00,16032.357642389527
2018-06-09 03:00:00,10973.519780469152
2018-06-09 06:00:00,9505.162816030575
2018-06-09 09:00:00,12739.625028780412
2018-06-09 12:00:00,14356.092861956125
2018-06-09 15:00:00,13963.341225419863
2018-06-09 18:00:00,11965.132013904487
2018-06-09 21:00:00,12867.025080731026
2018-06-10 00:00:00,14805.888230512246
2018-06-10 03:00:00,11413.372067814986
2018-06-10 06:00:00,10670.557095032656
2018-06-10 09:00:00,12111.493174403231
2018-06-10 12:00:00,15609.376095835783
2018-06-10 15:00:00,14676.468324759684
2018-06-10 18:00:00,12804.50365015058
2018-06-10 21:00:00,15812.257274460912
2018-06-11 00:00:00,12543.417850092015
2018-06-11 03:00:00,9962.72157491138
2018-06-11 06:00:00,8728.868234244814
2018-06-11 09:00:00,11733.759869234287
2018-06-11 12:00:00,14133.451307076499
2018-06-11 15:00:00,14577.994731602133
2018-06-11 18:00:00,13894.124253029639
2018-06-11 21:00:00,16002.683987058048
2018-06-12 00:00:00,12676.356982726158
2018-06-12 03:00:00,10576.937870583106
2018-06-12 06:00:00,9588.449892531631
2018-06-12 09:00:00,12688.637217244062
2018-06-12 12:00:00,16412.226033899788
2018-06-12 15:00:00,16854.51511781039
2018-06-12 18:00:00,16063.943416476553
2018-06-12 21:00:00,16727.45543476313
2018-06-13 00:00:00,15100.372133598643
2018-06-13 03:00:00,8865.838428432731
2018-06-13 06:00:00,6471.970677634777
2018-06-13 09:00:00,11335.631976075992
2018-06-13 12:00:00,14749.471729722818
2018-06-13 15:00:00,14702.718076958152
2018-06-13 18:00:00,14710.851547473689
2018-06-13 21:00:00,13518.400121192592
2018-06-14 00:00:00,14190.203657631999
2018-06-14 03:00:00,10456.72018205154
2018-06-14 06:00:00,7774.526771095285
2018-06-14 09:00:00,14630.759859016453
2018-06-14 12:00:00,16700.309981803814
2018-06-14 15:00:00,15968.879376413133
2018-06-14 18:00:00,15655.14046182788
2018-06-14 21:00:00,16125.507985034075
2018-06-15 00:00:00,14734.933738422033
2018-06-15 03:00:00,11519.782208315415
2018-06-15 06:00:00,10182.360177870052
2018-06-15 09:00:00,14706.551336289125
2018-06-15 12:00:00,17217.246513633683
2018-06-15 15:00:00,16229.71444473137
2018-06-15 18:00:00,15484.565339822204
2018-06-15 21:00:00,14526.278039915678
2018-06-16 00:00:00,14938.213082486202
